,term,grade,emp_length,annual_inc,pymnt_plan,out_prncp_inv,delinq_2yrs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
6649,36.0,3.0,2.0,80000.0,0.0,11483.65,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
78138,36.0,1.0,10.0,45600.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
59800,60.0,5.0,1.0,77000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66511,36.0,3.0,5.0,65000.0,0.0,0.0,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
62452,60.0,3.0,10.0,159583.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
89604,36.0,4.0,10.0,30000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
62951,36.0,2.0,1.0,66000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
68352,36.0,4.0,0.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
69355,36.0,3.0,3.0,17000.0,0.0,4002.71,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26320,36.0,3.0,,28000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
45776,36.0,2.0,7.0,70000.0,0.0,3649.75,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27305,36.0,3.0,8.0,40000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25588,36.0,5.0,10.0,95680.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
48705,36.0,5.0,10.0,89000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46688,36.0,4.0,2.0,65000.0,0.0,7136.15,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
86568,60.0,4.0,3.0,30000.0,0.0,12097.99,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75754,36.0,4.0,10.0,57000.0,0.0,6289.37,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
54396,60.0,7.0,10.0,85000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23044,36.0,3.0,10.0,40000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94560,36.0,3.0,4.0,48000.0,0.0,0.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
79863,60.0,2.0,4.0,122000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76752,60.0,3.0,3.0,98000.0,0.0,15296.6,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96685,60.0,4.0,10.0,180000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
78820,36.0,5.0,10.0,60000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59925,36.0,3.0,9.0,70000.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
29370,36.0,2.0,0.0,130000.0,0.0,19355.07,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58572,36.0,1.0,10.0,83000.0,0.0,2297.05,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93749,36.0,3.0,3.0,77000.0,0.0,11052.76,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36141,60.0,3.0,,60000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
62305,36.0,4.0,7.0,51800.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18726,36.0,4.0,10.0,40000.0,0.0,9573.25,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
79051,60.0,4.0,10.0,72000.0,0.0,28965.32,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51094,60.0,4.0,5.0,120000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
70234,36.0,3.0,2.0,94992.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
88171,60.0,3.0,2.0,135000.0,0.0,13315.7,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51014,36.0,3.0,5.0,150000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3446,60.0,3.0,10.0,52000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18625,36.0,2.0,0.0,40000.0,0.0,4392.1,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48936,36.0,3.0,0.0,55000.0,0.0,5136.57,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86105,36.0,2.0,,35900.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
62268,36.0,4.0,2.0,120000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
50353,36.0,3.0,5.0,25000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
82471,36.0,3.0,7.0,52000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9639,36.0,3.0,10.0,83000.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54902,36.0,2.0,10.0,31000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
61656,36.0,2.0,10.0,161900.0,0.0,3390.5,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26518,60.0,4.0,10.0,142000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91877,36.0,3.0,0.0,70000.0,1.0,14402.15,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84852,36.0,2.0,9.0,42000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26933,36.0,3.0,,14000.0,0.0,3827.05,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
88633,60.0,3.0,1.0,62000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78394,36.0,4.0,5.0,40000.0,0.0,2388.91,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
57312,60.0,6.0,,34056.0,0.0,8951.72,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
78114,36.0,3.0,4.0,120000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33153,36.0,5.0,10.0,42000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18822,60.0,3.0,7.0,80000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45390,36.0,4.0,1.0,67250.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
57847,60.0,4.0,2.0,99000.0,0.0,0.0,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
70888,36.0,4.0,3.0,180000.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
38359,60.0,5.0,10.0,80000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
93319,36.0,4.0,0.0,48000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41009,36.0,2.0,10.0,150000.0,0.0,22586.11,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
63935,60.0,6.0,3.0,54000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26700,36.0,4.0,10.0,70000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
63051,36.0,5.0,5.0,57437.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45842,60.0,5.0,0.0,34000.0,0.0,11031.81,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67454,36.0,4.0,1.0,66560.0,0.0,5641.28,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92470,36.0,5.0,10.0,50000.0,0.0,15249.37,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63060,36.0,2.0,0.0,48000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
81800,36.0,2.0,4.0,62000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25145,36.0,3.0,4.0,76000.0,0.0,7927.45,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53256,36.0,3.0,9.0,48000.0,0.0,9726.42,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31755,60.0,3.0,10.0,46000.0,0.0,0.0,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
71426,36.0,3.0,10.0,60000.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59017,36.0,6.0,0.0,30000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19212,60.0,5.0,9.0,95000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
79192,60.0,3.0,0.0,120000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
75931,36.0,2.0,10.0,110000.0,0.0,7382.47,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60151,36.0,3.0,9.0,166000.0,0.0,29347.44,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52048,60.0,4.0,1.0,50000.0,0.0,12405.61,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6148,36.0,4.0,,40000.0,0.0,2320.67,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12586,36.0,4.0,6.0,65000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60409,36.0,3.0,3.0,60112.0,0.0,4301.63,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
78245,36.0,3.0,1.0,55000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37492,36.0,3.0,8.0,81144.0,0.0,10618.53,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93599,36.0,2.0,,50000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3701,36.0,3.0,8.0,125000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
95911,36.0,4.0,5.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23224,36.0,5.0,10.0,66000.0,0.0,2922.27,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12373,60.0,3.0,0.0,73600.0,0.0,27864.02,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
69337,36.0,6.0,10.0,78500.0,0.0,24022.18,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17313,36.0,3.0,10.0,42000.0,0.0,5151.3,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16846,36.0,3.0,10.0,82000.0,0.0,18508.08,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
68277,60.0,3.0,10.0,120000.0,0.0,30031.4,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6175,36.0,2.0,0.0,40000.0,0.0,4032.15,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11680,36.0,2.0,2.0,68000.0,0.0,11682.52,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
86558,60.0,4.0,10.0,450000.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89303,36.0,3.0,2.0,48000.0,0.0,11936.37,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
93691,36.0,5.0,,16710.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25665,36.0,2.0,4.0,128000.0,0.0,4641.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
81766,36.0,3.0,2.0,49000.0,0.0,10289.84,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29091,36.0,4.0,0.0,85000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68728,36.0,2.0,0.0,100000.0,0.0,13488.77,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22213,36.0,2.0,2.0,32000.0,0.0,9475.56,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1356,60.0,5.0,4.0,64000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71790,60.0,3.0,4.0,33000.0,0.0,19089.86,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67491,36.0,4.0,,40000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27466,60.0,3.0,2.0,170000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28306,36.0,3.0,10.0,150000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86379,36.0,2.0,,49000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2268,60.0,6.0,10.0,65000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35499,60.0,6.0,6.0,72000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
75131,36.0,3.0,8.0,121000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
69777,60.0,5.0,3.0,71000.0,0.0,25927.98,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74950,60.0,3.0,10.0,100661.0,0.0,30818.36,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
57093,36.0,4.0,10.0,76520.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16305,60.0,3.0,10.0,75000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82342,60.0,3.0,10.0,87000.0,0.0,17481.23,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71457,36.0,2.0,10.0,65000.0,0.0,10556.46,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
85561,36.0,4.0,8.0,65000.0,0.0,19906.42,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
31691,36.0,3.0,2.0,42000.0,0.0,7403.21,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28611,36.0,3.0,10.0,90000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
96194,36.0,5.0,3.0,55000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
81648,36.0,3.0,,31000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32619,36.0,1.0,5.0,70000.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
59952,60.0,2.0,5.0,120000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85938,60.0,3.0,10.0,81000.0,0.0,11920.32,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34975,60.0,3.0,10.0,112000.0,0.0,29917.02,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50564,60.0,3.0,10.0,100000.0,0.0,15849.04,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
66702,60.0,3.0,10.0,82000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
43198,36.0,3.0,3.0,82000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
81155,36.0,4.0,10.0,120000.0,0.0,27174.04,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51114,36.0,3.0,9.0,34000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26890,60.0,4.0,6.0,175000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
61132,36.0,3.0,10.0,51000.0,0.0,4870.6,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20356,36.0,2.0,5.0,29000.0,0.0,5086.05,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
90715,60.0,4.0,10.0,69300.0,0.0,28068.8,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83932,36.0,5.0,10.0,72000.0,0.0,15692.66,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28112,36.0,1.0,10.0,74618.0,0.0,5795.87,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24728,60.0,4.0,3.0,50000.0,0.0,13483.99,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50270,36.0,1.0,3.0,40000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74154,36.0,4.0,7.0,78000.0,0.0,4070.57,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90618,36.0,4.0,3.0,55200.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
964,36.0,5.0,,14000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
72696,36.0,2.0,10.0,70000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89494,36.0,3.0,10.0,110000.0,0.0,2884.2,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39690,36.0,2.0,10.0,65776.0,0.0,16888.85,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74536,36.0,4.0,1.0,32000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
86911,60.0,5.0,4.0,51400.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
31384,60.0,4.0,,33490.92,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
79740,36.0,4.0,3.0,40000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58678,36.0,5.0,0.0,22000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32670,36.0,2.0,10.0,120000.0,0.0,3892.81,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34566,36.0,3.0,10.0,115000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83044,36.0,3.0,10.0,48860.0,0.0,4270.83,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46274,60.0,3.0,3.0,69466.0,0.0,12461.9,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
63941,60.0,2.0,3.0,95000.0,0.0,16581.24,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28043,60.0,6.0,6.0,45000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81913,36.0,3.0,5.0,120000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79749,60.0,3.0,10.0,105000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27790,36.0,4.0,10.0,66000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89845,36.0,3.0,4.0,54000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
85719,36.0,4.0,8.0,30000.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89992,36.0,3.0,2.0,55000.0,0.0,0.0,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27997,36.0,2.0,,80000.0,0.0,1688.74,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
95292,36.0,3.0,10.0,58000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14603,36.0,3.0,4.0,28800.0,0.0,758.13,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1334,36.0,3.0,10.0,100000.0,0.0,5788.47,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48251,36.0,5.0,,76285.2,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21428,60.0,6.0,,57000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87571,36.0,3.0,2.0,48000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
29816,60.0,2.0,,100000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44685,36.0,2.0,9.0,50000.0,0.0,4456.19,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60553,36.0,4.0,,34788.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32375,36.0,3.0,7.0,26686.0,0.0,2201.15,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11625,36.0,3.0,3.0,40000.0,0.0,7643.15,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8639,36.0,4.0,0.0,72800.0,0.0,8663.02,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11051,60.0,3.0,2.0,119000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54127,36.0,2.0,0.0,25000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29380,36.0,4.0,5.0,21075.0,0.0,5058.3,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59387,36.0,4.0,10.0,33000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7306,60.0,3.0,1.0,90000.0,0.0,19156.42,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11550,60.0,3.0,0.0,94800.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90403,36.0,4.0,10.0,40000.0,0.0,2920.56,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
88793,36.0,3.0,1.0,78000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70650,36.0,2.0,4.0,60000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3872,60.0,3.0,10.0,93500.0,0.0,20659.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36520,36.0,3.0,4.0,96420.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
61507,36.0,1.0,8.0,74630.0,0.0,21047.1,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1928,36.0,3.0,7.0,60000.0,0.0,14864.87,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
64272,36.0,6.0,4.0,70000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
79009,36.0,4.0,3.0,100000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29341,36.0,2.0,5.0,94222.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8306,36.0,3.0,3.0,68000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42131,60.0,3.0,3.0,114000.0,0.0,24732.21,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
41068,60.0,5.0,2.0,30000.0,0.0,11599.89,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92828,36.0,3.0,10.0,59800.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30719,36.0,3.0,10.0,125000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4269,36.0,4.0,3.0,46000.0,0.0,9032.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46587,36.0,3.0,3.0,30472.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91049,36.0,6.0,,31000.0,0.0,9440.05,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
53325,36.0,3.0,2.0,86000.0,0.0,27802.6,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
78134,36.0,4.0,1.0,41600.0,0.0,13534.16,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70398,36.0,3.0,6.0,40000.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60063,60.0,5.0,10.0,60500.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95077,60.0,2.0,10.0,60000.0,0.0,9945.09,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
84987,60.0,5.0,4.0,50000.0,0.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
59495,36.0,1.0,4.0,30000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
79546,36.0,2.0,10.0,90000.0,0.0,5419.33,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15165,60.0,4.0,7.0,34000.0,0.0,13106.69,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86331,36.0,4.0,4.0,149000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
54369,60.0,4.0,5.0,178000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66304,36.0,2.0,10.0,205000.0,0.0,4725.16,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
68727,60.0,3.0,8.0,210000.0,0.0,20434.9,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65024,60.0,3.0,2.0,300000.0,0.0,29608.55,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66204,36.0,4.0,10.0,35000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
74602,60.0,3.0,1.0,125000.0,0.0,29597.7,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
