,term,grade,emp_length,annual_inc,pymnt_plan,out_prncp_inv,delinq_2yrs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
17203,36.0,3.0,2.0,73145.92,0.0,10618.25,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
94605,36.0,1.0,10.0,81324.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11967,60.0,3.0,8.0,124000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
67122,36.0,1.0,3.0,52000.0,0.0,4450.17,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72026,60.0,3.0,10.0,78900.0,0.0,32342.9,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79033,36.0,2.0,5.0,200000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4573,36.0,2.0,2.0,39000.0,0.0,3468.12,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14369,36.0,3.0,9.0,52500.0,0.0,2847.13,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65330,36.0,2.0,4.0,120000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39946,60.0,3.0,10.0,115000.0,0.0,13466.61,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60292,36.0,4.0,2.0,26000.0,0.0,4688.72,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33047,36.0,1.0,10.0,72000.0,0.0,2289.34,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42104,36.0,4.0,4.0,50000.0,0.0,3510.85,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62263,36.0,2.0,3.0,60000.0,0.0,7455.12,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50930,36.0,1.0,3.0,64500.0,0.0,5315.39,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37498,36.0,1.0,2.0,38000.0,0.0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
84016,36.0,2.0,10.0,54000.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77566,60.0,4.0,7.0,58000.0,0.0,12138.21,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
47696,36.0,3.0,5.0,150000.0,0.0,16499.92,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
41131,36.0,4.0,5.0,45000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
54944,36.0,3.0,10.0,47000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33474,36.0,1.0,3.0,120000.0,0.0,5661.96,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8879,36.0,2.0,8.0,75000.0,0.0,9711.78,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
16841,36.0,3.0,4.0,35000.0,0.0,7079.06,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66498,36.0,3.0,1.0,20000.0,0.0,3596.07,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10113,60.0,3.0,8.0,52000.0,0.0,13623.31,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69375,36.0,1.0,2.0,70000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74985,36.0,2.0,0.0,50000.0,0.0,3905.42,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
81534,36.0,3.0,2.0,80000.0,0.0,18567.62,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
59328,60.0,3.0,10.0,95000.0,0.0,13381.18,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93281,60.0,3.0,5.0,73000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26647,36.0,1.0,9.0,50400.0,0.0,15104.09,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
21062,36.0,2.0,5.0,53000.0,0.0,12193.46,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69489,36.0,1.0,7.0,60000.0,0.0,6684.33,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92706,36.0,1.0,10.0,45000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41333,60.0,1.0,5.0,75000.0,0.0,14684.06,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30082,36.0,2.0,1.0,71000.0,0.0,4066.45,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41674,36.0,1.0,8.0,75000.0,0.0,7993.23,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16423,36.0,3.0,10.0,75000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88281,36.0,2.0,5.0,115000.0,0.0,4904.21,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9951,36.0,1.0,10.0,78900.0,0.0,24941.86,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59187,60.0,3.0,9.0,75000.0,0.0,13194.05,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41102,36.0,3.0,3.0,68000.0,0.0,2045.74,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24375,36.0,1.0,8.0,48800.0,0.0,8660.36,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62684,36.0,1.0,10.0,130000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24205,36.0,1.0,,54732.54,0.0,5256.89,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70395,60.0,1.0,3.0,180000.0,0.0,17400.61,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95105,36.0,1.0,3.0,65000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39657,36.0,3.0,1.0,41000.0,0.0,5539.28,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
68492,36.0,2.0,9.0,45000.0,0.0,9117.67,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
35363,36.0,3.0,8.0,138000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92319,36.0,1.0,3.0,46195.0,0.0,5386.83,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82255,60.0,4.0,9.0,75000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70011,60.0,2.0,10.0,80000.0,0.0,14666.09,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72719,36.0,1.0,2.0,50000.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
45718,36.0,2.0,10.0,46000.0,0.0,4268.95,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
74970,60.0,5.0,8.0,52000.0,0.0,17198.06,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
46065,60.0,2.0,10.0,92000.0,0.0,29003.19,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26288,36.0,2.0,10.0,180000.0,0.0,10116.58,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53853,60.0,3.0,10.0,163000.0,0.0,28616.67,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78102,60.0,5.0,5.0,84000.0,0.0,0.0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16996,36.0,1.0,2.0,105000.0,0.0,13611.89,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22532,36.0,1.0,4.0,105000.0,0.0,12315.48,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21104,36.0,3.0,10.0,46000.0,0.0,3416.69,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14938,36.0,2.0,6.0,50000.0,0.0,7039.68,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7694,36.0,2.0,8.0,30000.0,0.0,1407.29,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49046,36.0,2.0,10.0,26000.0,0.0,2000.79,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78426,36.0,3.0,6.0,56000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43213,60.0,3.0,2.0,40000.0,0.0,10141.85,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
156,60.0,3.0,2.0,91600.0,0.0,14586.85,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9249,36.0,1.0,4.0,52000.0,0.0,8294.67,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91671,60.0,4.0,10.0,42000.0,0.0,10008.61,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18337,36.0,1.0,10.0,96000.0,0.0,24164.53,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28384,36.0,2.0,4.0,75000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
72658,36.0,1.0,10.0,60000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68715,60.0,2.0,4.0,70000.0,0.0,12505.11,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75598,36.0,1.0,8.0,145000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2815,36.0,4.0,5.0,60000.0,0.0,5768.44,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28256,36.0,2.0,2.0,50000.0,0.0,5835.72,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1512,60.0,3.0,,37000.0,0.0,10257.24,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63419,36.0,2.0,3.0,60000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43362,36.0,3.0,10.0,51830.0,0.0,1234.56,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17282,36.0,1.0,10.0,75000.0,0.0,7257.81,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
74883,36.0,3.0,10.0,40000.0,0.0,6597.58,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46990,36.0,4.0,2.0,65000.0,0.0,6956.25,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12235,60.0,7.0,2.0,75000.0,0.0,24224.75,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75021,36.0,1.0,8.0,120000.0,0.0,12732.24,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
59882,60.0,4.0,10.0,125000.0,0.0,25211.38,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48857,36.0,3.0,4.0,109000.0,0.0,7980.06,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20834,36.0,2.0,10.0,52000.0,0.0,3468.12,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91283,36.0,4.0,10.0,31512.0,0.0,647.05,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
85983,36.0,2.0,3.0,145000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14258,36.0,2.0,10.0,62584.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48142,36.0,1.0,10.0,150000.0,0.0,6658.87,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52954,36.0,3.0,4.0,50000.0,0.0,6529.99,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36644,36.0,3.0,4.0,96088.0,0.0,10290.73,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
45867,60.0,3.0,7.0,73000.0,0.0,10016.35,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60074,36.0,2.0,10.0,120000.0,0.0,10064.44,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39667,36.0,2.0,2.0,68000.0,0.0,4744.73,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51212,36.0,2.0,10.0,45000.0,0.0,10843.81,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
87978,36.0,4.0,2.0,79500.0,0.0,0.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27344,36.0,2.0,3.0,48000.0,0.0,4877.28,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10632,36.0,5.0,0.0,38000.0,0.0,2214.94,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
63919,36.0,4.0,2.0,28000.0,0.0,3163.71,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34790,60.0,3.0,10.0,72000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41578,36.0,2.0,10.0,150000.0,0.0,7116.32,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71881,36.0,1.0,6.0,140000.0,0.0,21419.31,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30708,60.0,5.0,2.0,40000.0,0.0,9757.98,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
89585,36.0,3.0,4.0,26000.0,0.0,3144.49,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7356,36.0,3.0,1.0,25000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
58809,36.0,3.0,2.0,64000.0,0.0,9220.14,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26166,60.0,2.0,9.0,60000.0,0.0,11606.4,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56696,36.0,3.0,5.0,35000.0,0.0,5304.96,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
407,36.0,2.0,9.0,45000.0,0.0,4221.87,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23240,60.0,3.0,1.0,125000.0,0.0,30889.48,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
75869,60.0,3.0,10.0,76000.0,0.0,9941.42,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47541,36.0,3.0,3.0,64000.0,0.0,13686.14,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
31703,36.0,2.0,1.0,130000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20949,60.0,3.0,1.0,85000.0,0.0,12870.51,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72931,36.0,2.0,2.0,35000.0,0.0,3906.49,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7625,36.0,3.0,,52000.0,0.0,6743.68,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7654,36.0,4.0,6.0,180000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60981,36.0,2.0,10.0,85000.0,0.0,3256.78,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
23209,36.0,2.0,3.0,85845.0,0.0,8445.83,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
91321,36.0,2.0,9.0,62400.0,0.0,7405.42,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
78607,60.0,4.0,10.0,85000.0,0.0,13486.85,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14755,36.0,4.0,0.0,135000.0,0.0,20766.69,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
85493,36.0,4.0,1.0,72000.0,0.0,949.58,10.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
89157,36.0,2.0,1.0,76000.0,0.0,2881.11,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6422,36.0,2.0,10.0,27000.0,0.0,4926.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24605,36.0,1.0,8.0,87700.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
88163,36.0,3.0,2.0,39520.0,0.0,3298.71,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64257,36.0,1.0,4.0,64000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58789,36.0,3.0,10.0,48000.0,0.0,4938.67,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46773,36.0,3.0,4.0,90000.0,0.0,10909.56,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7683,36.0,3.0,1.0,35000.0,0.0,7663.4,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34978,36.0,3.0,6.0,40000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
47328,36.0,2.0,10.0,120000.0,0.0,3334.7,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3263,36.0,1.0,4.0,50000.0,0.0,4137.6,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79600,60.0,3.0,0.0,75634.0,0.0,2035.61,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
57122,60.0,3.0,3.0,88500.0,0.0,29176.54,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90911,36.0,1.0,10.0,120000.0,0.0,11569.65,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39196,36.0,3.0,0.0,42000.0,0.0,6175.13,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
47590,36.0,4.0,10.0,68000.0,0.0,1351.91,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94962,36.0,3.0,6.0,40000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19957,36.0,1.0,10.0,50000.0,0.0,7621.21,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75586,36.0,1.0,10.0,45000.0,0.0,2677.38,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
92360,60.0,4.0,10.0,90000.0,0.0,19183.02,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17457,36.0,2.0,7.0,30000.0,0.0,16890.27,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65922,36.0,2.0,,56000.0,0.0,2591.84,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94591,36.0,4.0,3.0,70000.0,0.0,5385.21,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
54048,60.0,3.0,0.0,210000.0,0.0,17432.81,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96559,36.0,4.0,10.0,50000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26829,36.0,3.0,0.0,125000.0,0.0,2831.57,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
64121,60.0,4.0,4.0,108000.0,0.0,16184.28,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36216,36.0,7.0,10.0,46000.0,0.0,3480.7,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
82703,60.0,2.0,1.0,750000.0,0.0,28387.4,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
65156,60.0,5.0,9.0,54500.0,0.0,17118.92,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
90741,36.0,2.0,10.0,60000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
85312,60.0,2.0,10.0,130000.0,0.0,28020.68,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5735,36.0,3.0,5.0,74000.0,0.0,14948.02,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
89083,36.0,3.0,2.0,47000.0,0.0,6332.77,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32585,36.0,1.0,10.0,82000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12295,60.0,3.0,10.0,74030.0,0.0,17160.76,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78774,60.0,3.0,9.0,109000.0,0.0,11067.82,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75925,60.0,4.0,10.0,132400.0,0.0,25287.98,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93405,60.0,2.0,0.0,181000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59378,36.0,2.0,10.0,70000.0,0.0,7203.05,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
49945,60.0,5.0,10.0,120000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82599,60.0,3.0,10.0,41000.0,0.0,9214.42,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17604,36.0,1.0,2.0,120000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
57249,60.0,3.0,6.0,40000.0,0.0,8737.07,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73593,36.0,1.0,10.0,200000.0,0.0,10153.67,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
82854,60.0,5.0,9.0,40000.0,0.0,8623.24,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19325,36.0,3.0,,65000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24617,36.0,3.0,1.0,125000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59541,36.0,1.0,10.0,150000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77091,36.0,2.0,10.0,52766.48,0.0,7815.11,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36352,60.0,2.0,0.0,100000.0,0.0,24870.95,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95969,36.0,2.0,2.0,62000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
43592,36.0,2.0,,23856.0,0.0,4879.68,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
45731,36.0,1.0,6.0,125000.0,0.0,13142.23,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
86303,60.0,3.0,8.0,125000.0,0.0,17114.13,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27249,60.0,2.0,10.0,64000.0,0.0,8253.08,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36058,60.0,2.0,0.0,62000.0,0.0,12429.82,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44609,36.0,1.0,1.0,50000.0,0.0,1939.26,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
72988,36.0,2.0,10.0,121689.0,0.0,13042.95,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34200,36.0,4.0,6.0,54000.0,0.0,14791.65,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7698,36.0,1.0,8.0,130000.0,0.0,14481.74,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12456,60.0,3.0,6.0,40665.6,0.0,10844.67,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
42508,60.0,3.0,10.0,75000.0,0.0,10035.9,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28909,36.0,5.0,10.0,55000.0,0.0,1784.35,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
86058,36.0,2.0,0.0,44000.0,0.0,0.0,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
86484,36.0,3.0,10.0,52000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37502,60.0,2.0,3.0,90000.0,0.0,29016.08,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
61764,36.0,3.0,3.0,45800.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60905,36.0,2.0,10.0,144000.0,0.0,16276.09,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62362,36.0,2.0,2.0,40000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27687,36.0,3.0,10.0,52000.0,0.0,461.97,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21872,36.0,2.0,4.0,102000.0,0.0,27745.36,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30187,36.0,3.0,3.0,61000.0,0.0,2737.12,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26748,60.0,4.0,10.0,49000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78192,36.0,1.0,10.0,90727.0,0.0,3178.61,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88902,36.0,2.0,10.0,63000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33878,36.0,4.0,10.0,110600.0,0.0,18569.42,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
81205,36.0,1.0,10.0,75000.0,0.0,4462.25,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
94920,36.0,1.0,7.0,120000.0,0.0,4882.76,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
428,36.0,2.0,8.0,150000.0,0.0,28005.67,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48905,60.0,2.0,6.0,111000.0,0.0,16506.16,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47675,60.0,4.0,2.0,300000.0,0.0,29701.08,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69528,60.0,4.0,10.0,85000.0,0.0,25073.13,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81313,60.0,3.0,0.0,110000.0,0.0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13671,36.0,4.0,,29280.0,0.0,7285.52,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3132,36.0,2.0,10.0,113755.0,0.0,14150.06,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49621,36.0,2.0,0.0,21000.0,0.0,2371.48,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
